text_a	label
Tass said the talks were taking place in the settlement of Novye Atagi , some 20 km ( 12 miles ) south of the Chechen capital Grozny .	B-ORG O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O B-MISC O B-LOC O
Eighth seed Marc Rosset of Switzerland was eliminated in a one hour , 55 minute battle by unseeded Mark Philippoussis of Australia .	O O B-PER I-PER O B-LOC O O O O O O O O O O O O B-PER I-PER O B-LOC O
Just three years ago Medvedev was one of the world 's best , with a ranking of six after reaching the French Open semifinal and winning three tournaments .	O O O O B-PER O O O O O O O O O O O O O O O O B-MISC I-MISC O O O O O O
F.C. National Bucharest 4 2 1 1 7 6 7	B-ORG I-ORG I-ORG O O O O O O O
KUALA LUMPUR 1996-08-22	B-LOC I-LOC O
The treaty agreed unexpectedly two weeks ago will end years of disputes over the status of Romania 's large ethnic Hungarian minority .	O O O O O O O O O O O O O O O O B-LOC O O O B-MISC O O
Facing Yorkshire 's 529 for eight declared , Lancashire were forced to follow on 206 behind after being bowled out for 323 , paceman Darren Gough polishing off the innings with a burst of three wickets for one run in 17 deliveries .	O B-ORG O O O O O O B-ORG O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O
*Name of Parmalat / Fehervar FC has been changed to Videoton .	O O B-ORG I-ORG I-ORG I-ORG O O O O B-ORG O
Argentina 's top Roman Catholic cleric said the Biblical commandment " Thou shalt not steal " would get special emphasis " because it has to be about the most common thing these days . "	B-LOC O O B-MISC I-MISC O O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O
SOCCER - SWISS PREMIER DIVISION RESULTS / STANDINGS .	O O B-MISC O O O O O O
Grobbelaar takes over until a permanent replacement is appointed for Zimbabwe 's previous coach , Switzerland 's Marc Duvillard .	B-PER O O O O O O O O O B-LOC O O O O B-LOC O B-PER I-PER O
In Vaduz : Vaduz ( Liechtenstein ) 1 RAF Riga ( Latvia ) 1 ( 0-0 )	O B-LOC O B-LOC O B-LOC O O B-ORG I-ORG O B-LOC O O O O O
The central bank 's insistent intervention just above the 820 level convinced players that it is serious about supporting the won .	O O O O O O O O O O O O O O O O O O O O O O
The Dow was up eight to 5,731 , while the NASDAQ Index was off fractionally to 1,143 and the S&P Index down one to 666 .	O B-MISC O O O O O O O O B-MISC I-MISC O O O O O O O B-MISC I-MISC O O O O O
- Schoenefeld 6,746 up 16.8	O B-LOC O O O
Fluminense 4 1 1 2 3 6 4	B-ORG O O O O O O O
Morelia 3 0 1 2 3 8 1	B-ORG O O O O O O O
Scores : England 326 ; Pakistan 473-6 .	O O B-LOC O O B-LOC O O
In Europe , the service is available in Germany , France and Britain .	O B-LOC O O O O O O B-LOC O B-LOC O B-LOC O
3. Derek Mills ( U.S. ) 45.48	O B-PER I-PER O B-LOC O O
Results of Polish first division	O O B-MISC O O
" Her condition seems to be better , but the danger remains as long as she is on respirator , " an official at Woodlands Nursing Home said . "	O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC I-LOC O O O
-DOCSTART-	O
" Now many Russian banks are strong and can make various sorts of money tranfers , while incompetent traders are being ousted by more experienced ones .	O O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O
Anderlecht 2 Lokeren 2	B-ORG O B-ORG O
Robert Casey , a vehement opponent of abortion , from speaking .	B-PER I-PER O O O O O O O O O O
-- And , Valero Energy Corp to $ 0.27 from $ 0.55 compared with the consensus $ 0.40 .	O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O
Jan Kroslak ( Slovakia ) beat Chris Woodruff ( U.S. ) 2-6 6-4 3-6 6 - 2 7-6 ( 7-1 )	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O O O O O O O
Halftime 0-0 .	O O O
2 - Conchita Martinez ( Spain ) beat Nathalie Tauziat ( France )	O O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O
In 1968 , IVAC introduced the world 's first infusion therapy monitoring device .	O O O B-ORG O O O O O O O O O O
-DOCSTART-	O
The landing took place after a rainstorm .	O O O O O O O O
Italian police said on Thursday they had arrested a 61-year-old man after he fired blank shots at prostitutes he blamed for spreading AIDS .	B-MISC O O O O O O O O O O O O O O O O O O O O O B-MISC O
Leading results in	O O O
lost , points for , against , total points ) :	O O O O O O O O O O O
Meanwhile , in Los Angeles , Dole 's running mate , Jack Kemp , campaigned aggressively for the black vote in an area that was the flashpoint of the 1992 Los Angeles riots .	O O O B-LOC I-LOC O B-PER O O O O B-PER I-PER O O O O O O O O O O O O O O O O O B-LOC I-LOC O O
IRISH INDEPENDENT	B-ORG I-ORG
At least eight U.S. states have still some form of litigation pending , said John Head , spokesman for the Association of Lloyd 's State Chairmen , a group representing U.S. Names .	O O O B-LOC O O O O O O O O O O B-PER I-PER O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O B-LOC B-MISC O
Czech Republic 's Havel to tour Brazil in September .	B-LOC I-LOC O B-PER O O B-LOC O O O
Women 's 5,000 metres	O O O O
" I promise the people of Karachi that those responsible for the extra-judicial killing of innocent youths would not be spared , " Sharif said .	O O O O O O B-LOC O O O O O O O O O O O O O O O O B-PER O O
Played on Tuesday :	O O O O
SOCCER - SLOVAK FIRST DIVISION RESULTS / STANDINGS .	O O B-MISC O O O O O O
This , according to the trader , was typical of month-end position-squaring -- and the fact that a stronger U.S. currency helps limit some foreign exchange losses .	O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O
Lebed may be be finding that closing that political gap between the two sides is more difficult than just ending a war .	B-PER O O O O O O O O O O O O O O O O O O O O O O
IMOLA , Italy 1996-08-30	B-LOC O B-LOC O
Younis 4-95 )	B-PER O O
Mauritius now play in group seven of the qualifiers against Malawi , Mozambique and favourites Zambia .	B-LOC O O O O O O O O O B-LOC O B-LOC O O B-LOC O
soccer match played on Tuesday :	O O O O O O
2. Lance Armstrong ( U.S. ) Motorola 1 second behind	O B-PER I-PER O B-LOC O B-ORG O O O
Men 's singles	O O O
Fire bomb hurled at U.S. consulate in Indonesia .	O O O O B-LOC O O B-LOC O
Duluth 5.06 up .02 --- --- -- --	B-LOC O O O O O O O
Indian soybean prices on Tuesday remained steady at 12,900-13,100 rupees per tonne in plant delivery condition , dealers said	B-MISC O O O O O O O O O O O O O O O O O O
" It is one step short of an emergency situation , " a police spokesman said via telephone from a command post in the bush .	O O O O O O O O O O O O O O O O O O O O O O O O O O
CALIFORNIA 61 71 .462 14	B-ORG O O O O
-DOCSTART-	O
Israeli travel restrictions , imposed after bombings by Moslem militants in February and March , ban most of the two million Arabs in the West Bank and Gaza from entering Jerusalem .	B-MISC O O O O O O O B-MISC O O O O O O O O O O O O B-MISC O O B-LOC I-LOC O B-LOC O O B-LOC O
New Zealand - Tries : Scott McLeod , Glen Osborne .	B-LOC I-LOC O O O B-PER I-PER O B-PER I-PER O
SOCCER - SHARPE HITS WINNER TO EASE PRESSURE ON LEEDS .	O O B-PER O O O O O O B-ORG O
Pakistan first innings ( overnight 339-4 )	B-LOC O O O O O O
He is due back in Berlin on September 5 to continue his testimony , which has backed up German prosecutors ' allegations that Tehran ordered the attack on the exiled leaders .	O O O O O B-LOC O O O O O O O O O O O O B-MISC O O O O B-LOC O O O O O O O O
The more important question is -- ' Do we have results ? '	O O O O O O O O O O O O O
Jim Brady then gave a big thumbs to the audience .	B-PER I-PER O O O O O O O O O
Swindon 3 1 1 1 2 3 4	B-ORG O O O O O O O
Still , markets may have little to fear from any Rubin successor because the firm dollar policy has yielded positive results .	O O O O O O O O O O B-PER O O O O O O O O O O O
He had been in charge for six months .	O O O O O O O O O
Matahari 's finance director , Hanifah Komala , said they revised down net profit for 1996 to 46 billion from its original target of 50 billion rupiah .	B-ORG O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O
Net 56.06	O O
CALIFORNIA 61 72 .459 14	B-ORG O O O O
Sergi Bruguera ( Spain ) beat Michael Stich ( Germany ) 6-3 6-2	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
The United States embassy in Abidjan and international press organisations denounced the sentences as excessive .	O B-LOC I-LOC O O B-LOC O O O O O O O O O O
The Jordanian Arab Socialist Baath Party has denied involvement in unrest which it blamed on government policies and rising economic hardship .	O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O
On Wednesday Norman described this year as his worst on the professional circuit since 1991 , when he failed to win a tournament .	O O B-PER O O O O O O O O O O O O O O O O O O O O O
shares outstanding	O O
( Germany ) 70 67 65 , Ronan Rafferty 64 72 66 , Barry Lane	O B-LOC O O O O O B-PER I-PER O O O O B-PER I-PER
CHICAGO AT ATLANTA	B-ORG O B-LOC
bowlers and the second Pakistani , after Imran Khan , to achieve	O O O O B-MISC O O B-PER I-PER O O O
EASTERN DIVISION	B-MISC I-MISC
In St Louis , Gary Sheffield and Devon White each drove in two runs and Mark Hutton scattered four hits over six innings to lead the Florida Marlins past the St. Louis Cardinals , 6-3 ,	O B-LOC I-LOC O B-PER I-PER O B-PER I-PER O O O O O O B-PER I-PER O O O O O O O O O B-ORG I-ORG O O B-ORG I-ORG I-ORG O O O
Reuters has not verified these stories and does not vouch for their accuracy .	B-ORG O O O O O O O O O O O O O
5. Damon Hill ( Britain ) Williams 29.179	O B-PER I-PER O B-LOC O B-PER O
Stenning has rejected Diana 's claims and said he was being made a scapegoat to scare off press photographers .	B-PER O O B-PER O O O O O O O O O O O O O O O O
Men 's 3,000 metres	O O O O
It had called for similar precautions at other overseas missions , including those in Canada and Bangladesh where leftist groups have staged protests over the crackdown .	O O O O O O O O O O O O O O B-LOC O B-LOC O O O O O O O O O O
SWP said it may develop pork production systems that provide farmers with large integrated units , and it may consider contracting programs between producers and packers which would operate within the existing hog market framework .	B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The suit was filed on Wednesday in federal court in Manhattan and is another legal skirmish over what constitutes a " broadcast " in the computer age .	O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O
matches on Wednesday :	O O O O
Australia beat Zimbabwe by 125 runs in the first match of the Singer World Series one-day ( 50 overs ) cricket tournament on Monday .	B-LOC O B-LOC O O O O O O O O O B-MISC I-MISC I-MISC O O O O O O O O O O
-DOCSTART-	O
Albanian moderates want autonomy restored but hardliners want to join up with neighbouring Albania .	B-MISC O O O O O O O O O O O O B-LOC O
ATLANTA 80 47 .630 -	B-ORG O O O O
The deal is a humanitarian exception to the U.N. sanctions imposed on Iraq for invading Kuwait in 1990 which include a ban on its oil exports .	O O O O O O O O B-ORG O O O B-LOC O O B-LOC O O O O O O O O O O O
Salisbury 61.2 8 221 2 110.50	B-PER O O O O O
One Romanian passenger was killed , and 14 others were injured on Thursday when a Romanian-registered bus collided with a Bulgarian one in northern Bulgaria , police said .	O B-MISC O O O O O O O O O O O O O B-MISC O O O O B-MISC O O O B-LOC O O O O
-DOCSTART-	O
Aluminum : Western grade 3.25-3.75 cents / pound	O O B-MISC O O O O O
Shopkeepers in Arab East Jerusalem rolled up their shutters some 10 minutes before the scheduled noon ( 0900 GMT ) end of the stoppage .	O O B-LOC I-LOC I-LOC O O O O O O O O O O O O O B-MISC O O O O O O
Results of English league matches	O O B-MISC O O
CLEVELAND 76 52 .594 -	B-ORG O O O O
CRICKET - ESSEX POISED TO STEP UP TITLE CHALLENGE .	O O B-ORG O O O O O O O
Gross foreign debt 27,535.5 27,246.5	O O O O O
DECATUR , IL / CLINTON AND CEDAR RAPIDS , IA	B-ORG O B-LOC O B-ORG I-ORG I-ORG I-ORG O B-LOC
Coolee City WA 5.13 up .02 --- --- 4.7000 unc	B-LOC I-LOC B-LOC O O O O O O O
Bournemouth 3 2 0 1 4 3 6	B-ORG O O O O O O O
No one immediately claimed responsibility for Thursday 's incidents , which brought to 23 the number of guerrilla attacks on the resort island since mid-August , when separatist guerrillas ended a shaky seven-month truce .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
TBN 30 6/9 Mideast / W.C. India W200 , E.C.India W195 IOC .	B-ORG O O B-LOC O B-LOC I-LOC O O B-LOC O B-ORG O
Preston 0 Bristol Rovers 0	B-ORG O B-ORG I-ORG O
Women 's singles	O O O
WARSAW 1996-08-23	B-LOC O
lost , winning percentage and games behind ) :	O O O O O O O O O
-DOCSTART-	O
3. Ekimov 1 minute 7 seconds	O B-PER O O O O
Financial Data in 000s : 1995 1994	O O O O O O O
--	O
The SEC 's limit order display rule will mean a major change for Nasdaq , where such orders have never been displayed .	O B-ORG O O O O O O O O O O O B-MISC O O O O O O O O O
W L PCT GB	O O O O
-DOCSTART-	O
Italian prime minister to visit Turkey .	B-MISC O O O O B-LOC O
Group pre-tax profit 188 vs 160	O O O O O O
NATIONAL LEAGUE	B-MISC I-MISC
ATHENS 1996-08-29	B-LOC O
" Rajavi emphasised that the Iranian Resistance would continue to stand side by side with their Kurdish compatriots and the resistance movement in Iranian Kurdistan , " it said .	O B-MISC O O O B-MISC B-ORG O O O O O O O O O B-MISC O O O O O O B-LOC I-LOC O O O O O
P. Kantharoopan ( Malaysia ) beat 3/4 - Jeroen Van Dijk	B-PER I-PER O B-LOC O O O O B-PER I-PER I-PER
The 53-year-old Johnson was hospitalized after experiencing dizziness .	O O B-PER O O O O O O
Salim Malik 3 5 2 195 100no 65.00	B-PER I-PER O O O O O O
They said two of the three offices Israel wanted closed had been shut .	O O O O O O O B-LOC O O O O O O
He then drove 40 kms back to play for the second XI to learn that John Stephenson had dropped out of the Middlesex match in the meantime with a shoulder injury .	O O O O O O O O O O O O O O O B-PER I-PER O O O O O B-ORG O O O O O O O O O
In its first presidential election in 1992 Meri won the necessary votes in in a parliamentary election against Ruutel .	O O O O O O O B-PER O O O O O O O O O O B-PER O
Soymeal yellow was $ 276-277 and soymeal black was $ 246-248 per tonne in export .	O O O O O O O O O O O O O O O O
" Those little seconds were like an hour to me , " said Oncins , who promptly fired two serves barely contained by the baseline as he frittered away his best chance .	O O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O
WARSAW 1996-08-28	B-LOC O
Venezuela unions harden towards CVG privatization .	B-LOC O O O B-ORG O O
4 - Jacek Dembinski ( Widzew Lodz ) , Marcin Mieciel	O O B-PER I-PER O B-ORG I-ORG O O B-PER I-PER
MOUNTAIN VIEW , Calif. 1996-08-25	B-LOC I-LOC O B-LOC O
Almost no chance at all for any complete ticket to win altogether and the results will weaken some leaders .	O O O O O O O O O O O O O O O O O O O O
In Larnaca : AEK Larnaca ( Cyprus ) 5 Kotaik Abovyan ( Armenia )	O B-LOC O B-ORG I-ORG O B-LOC O O B-ORG I-ORG O B-LOC O
OB 40 6 60 .406 21 1/2	B-ORG O O O O O O
Sierra Semiconductor jumps on exit plan .	B-ORG I-ORG O O O O O
Neptune Crux 30 02/09 Singapore / options $ 185,000 Sietco .	B-ORG I-ORG O O B-LOC O O O O B-ORG O
KANSAS CITY 58 72 .446 19	B-ORG I-ORG O O O O
China says militant Japan must face war past .	B-LOC O O B-LOC O O O O O
Bundesliga standings after Sunday 's game ( tabulate under	B-MISC O O O O O O O O
-DOCSTART-	O
Brokers said profit taking sales had come especially as the index approached the 65,000 resistance level .	O O O O O O O O O O O O O O O O O
26. Finland 8.09	O B-LOC O
You are a true example for the nation , " he said .	O O O O O O O O O O O O O
Hijacked Sudan plane expected at London 's Stansted .	O B-LOC O O O B-LOC O B-LOC O
The accident happened when the Sanchez Zarraga family took their boat out for a nighttime spin , Civil Defence and Coast Guard officials said .	O O O O O B-PER I-PER O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O
Many of those documents return to the president 's administration the same day , " he said .	O O O O O O O O O O O O O O O O O O
Prime Minister Benjamin Netanyahu 's government , which took office in June , has said it will not allow the Authority , set up under a 1993 interim peace deal to control parts of the Gaza Strip and West Bank , to operate in Jerusalem .	O O B-PER I-PER O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O B-LOC O
GOLF - THUNDERSTORMS FORCE SUSPENSION OF SECOND ROUND IN AKRON .	B-LOC O O O O O O O O B-LOC O
Yorkshire rekindled their title hopes after three successive defeats by taking the upper hand against arch-rivals Lancashire at Old Trafford .	B-ORG O O O O O O O O O O O O O O O B-ORG O B-LOC I-LOC O
AMMAN 1996-08-29	B-LOC O
Tromso 20 8 5 7 34 33 29	B-ORG O O O O O O O
Organisers hope to persuade Britain 's former Olympic 100 metres champion Linford Christie to join a " Dream Team " sprint relay in a special tribute to Jesse Owens at Friday 's Berlin grand prix .	O O O O B-LOC O O B-MISC O O O B-PER I-PER O O O O B-ORG I-ORG O O O O O O O O B-PER I-PER O O O B-LOC O O O
-DOCSTART-	O
Both Meri , 67 , and Ruutel , 68 will automatically be listed as candidates but the election will also be open to new nominations with the backing of any 21 members of the college .	O B-PER O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
No1 Bare Bright 91 to 92 cents / pound	O O O O O O O O O
-DOCSTART-	O
WESTERN DIVISION	B-MISC I-MISC
The refugees , rallying in Matuzici on government territory two km from Doboj in northeast Bosnia , waved banners calling the polls a farce staged by the United Nations and the European Union . "	O O O O O B-LOC O O O O O O B-LOC O O B-LOC O O O O O O O O O O O B-ORG I-ORG O O B-ORG I-ORG O O
SOCCER - ENGLISH AND SCOTTISH LEAGUE FIXTURES - AUG 30-SEPT 1 .	O O B-MISC O B-MISC O O O O O O O
.	O
( Aug 23 ) ( Jul 16 )	O O O O O O O O
four-day English County Championship cricket matches on Monday :	O B-MISC I-MISC I-MISC O O O O O
FOCUS - Eurobourses end mixed but London recovers .	O O B-ORG O O O B-LOC O O
Lens 3 ( Vairelles 8th , Foe 85th , Smicer 90th ) Montpellier 2	B-ORG O O B-PER O O B-PER O O B-PER O O B-ORG O
Another put the premium for jet kerosene at between 65 and 75 cents .	O O O O O O O O O O O O O O
Reuters has not verified these stories and does not vouch for their accuracy .	B-ORG O O O O O O O O O O O O O
Centre Frank Bunce said he had never felt so exhausted during a match .	O B-PER I-PER O O O O O O O O O O O
9. Yoshikawa 38:35.297	O B-PER O
British officials said they would much prefer to deal with a hijacking at Stansted because of its relatively remote location and because air traffic would be less badly disrupted there than at Heathrow or Gatwick .	B-MISC O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O
Police went to the house after receiving complaints of sawing during the night over the course of several days .	O O O O O O O O O O O O O O O O O O O O
130 Fernando Roca ( Spain ) 66 64 , Ian Pyman 66 64	O B-PER I-PER O B-LOC O O O O B-PER I-PER O O
It will have no duty to contribute any taxes to Beijing , Tsang said .	O O O O O O O O O O B-LOC O B-PER O O
ITALIAN GOVT BOND ( SEP ) 115.62 115.58 115.32	B-MISC O O O O O O O O
Expectations that Cofinec S.A. , the Hungarian bourse 's first foreign listing , will report a disappointing first half have depressed the stock below its issue price , but analysts expect a rebound in the long term .	O O B-ORG I-ORG O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
for , against , points ) :	O O O O O O O
------------------------	O
Motherwell 3 1 2 0 6 3 5	B-ORG O O O O O O O
A stake of 10 million shares in Russian gas monopoly RAO Gazprom was sold at auction on Thursday at an average 2,901.48 roubles a share , up from 2,891.00 roubles a week ago , the Federal Securities Corporation ( FFK ) said .	O O O O O O O B-MISC O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O
Leading results and overall standings after the 19.6 kilometre fourth stage of the Tour of the Netherlands on Thursday , a time trial starting and finishing in Doetinchem .	O O O O O O O O O O O O O B-MISC I-MISC I-MISC I-MISC O O O O O O O O O O B-LOC O
matches to nil ( with times for the last 200 metres of 11.833	O O O O O O O O O O O O O
Sept conf bond up 12 at 113.02 .	O O O O O O O O
He did not give a specific time for the ceasefire but said the United States looked forward to " immediate implementation " .	O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O
" He was also able to handle my serve pretty easily because my ( first ) service percentage was only in the 40s .	O O O O O O O O O O O O O O O O O O O O O O O O
Constructors ' championship :	O O O O
1. Frankie Fredericks ( Namibia ) 19.92 seconds	O B-PER I-PER O B-LOC O O O
pro-baseball games played on Sunday .	O O O O O O
-DOCSTART-	O
Anthony Hill ( Australia ) beat Mir Zaman Gul ( Pakistan ) 15-12 15-11 15-13	B-PER I-PER O B-LOC O O B-PER I-PER I-PER O B-LOC O O O O
UAG 3 0 0 3 1 8 0	B-ORG O O O O O O O
President Bill Clinton arrived in Chicago on Wednesday as the Democratic convention prepared to re-nominate him for a second four-year term .	O B-PER I-PER O O B-LOC O O O O B-MISC O O O O O O O O O O O
They have not lifted a European Trophy since 1991 when they beat Barcelona in the Cup Winners ' Cup final , and their one and only European Cup triumph was way back in 1968 , when they beat Benfica of Portugal 4-1 at Wembley .	O O O O O B-MISC I-MISC O O O O O B-ORG O O B-MISC I-MISC I-MISC I-MISC O O O O O O O B-MISC I-MISC O O O O O O O O O O B-ORG O B-LOC O O B-LOC O
Santos 3 3 0 0 4 1 9	B-ORG O O O O O O O
Gencor raised attributable earnings to 1,803 million rand from 1,003 million rand previously - in dollar terms an increase to $ 469 million from $ 279 million - and won despite the group 's Impala Platinum Holdings Ltd posting dismal results .	B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O
SAN JOSE , Costa Rica 1996-08-26	B-LOC I-LOC O B-LOC I-LOC O
China 55,000-B	B-LOC O
Dutch state raises tap sale price to 99.95 .	B-MISC O O O O O O O O
Celtic 3 2 1 0 9 4 7	B-ORG O O O O O O O
MON Distillers YR DIV N / A 49.0	O B-ORG O O O O O O
Juan Lopez gave Atletico the lead midway through the first half after Barcelona fullback Albert Ferrer and substitute goalkeeper Julen Lopetegui failed to clear a Milinko Pantic cross .	B-PER I-PER O B-ORG O O O O O O O O B-ORG O B-PER I-PER O O O B-PER I-PER O O O O B-PER I-PER O O
Newcastle 24 Western Reds 20	B-ORG O B-ORG I-ORG O
Women 's high jump	O O O O
But I 'm still competing well . "	O O O O O O O O
.	O
" Some people say milk is bad for you , " Gore said as Wisconsin delegates held aloft a plastic inflated cow .	O O O O O O O O O O O B-PER O O B-LOC O O O O O O O O
Indonesia 's SBPUs auction results .	B-LOC O O O O O
The outcome of the November elections emerged as a hot topic on Wall Street this week as financial pundits debated whether Robert Rubin might forgo a second term as Treasury secretary if President Clinton is re-elected .	O O O O O O O O O O O O B-LOC I-LOC O O O O O O O B-PER I-PER O O O O O O B-ORG O O O B-PER O O O
But he said a power struggle in Russia 's ruling circles could not be ruled out , which could harm further reforms .	O O O O O O O B-LOC O O O O O O O O O O O O O O O
-DOCSTART-	O
The Iraqi statement said the United States was " interfering and pressing to augment the number of international staff and this is not legal and not justified . "	O B-MISC O O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O
13. Paul Lawrie 207,990	O B-PER I-PER O
Anne Murray	B-PER I-PER
In Boston , Mike Stanley 's bases-loaded two-run single snapped an eighth-inning tie and gave the Red Sox their third straight win , 6-4 over the Oakland Athletics .	O B-LOC O B-PER I-PER O O O O O O O O O O O B-ORG I-ORG O O O O O O O O B-ORG I-ORG O
" Anyone who would come in there to replace him would have awfully big shoes to fill . "	O O O O O O O O O O O O O O O O O O O
Qualifier vs. 2 - Michael Chang ( U.S. )	O O O O B-PER I-PER O B-LOC O
-- Boston bureau , 617-367-4106	O B-LOC O O O
The Slovak police are also investigating visits by about 10 Slovak women , aged 17 to 22 , to Belgium , at the invitation of Dutroux .	O B-MISC O O O O O O O O B-MISC O O O O O O O O B-LOC O O O O O B-PER O
SV Ried 0 SV Salzburg 4	B-ORG I-ORG O B-ORG I-ORG O
Standings :	O O
The princess , who has carved out a major role for herself as a helper of the sick and needy , is said to have turned to Mother Teresa for guidance as her marriage crumbled to heir to the British throne Prince Charles .	O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O B-MISC O B-PER I-PER O
PAYING AGENT : WesBanco Bank Fairmont , Fairmont	O O O B-ORG I-ORG B-LOC O B-LOC
11. Frank Nobilo ( New Zealand ) 209,412	O B-PER I-PER O B-LOC I-LOC O O
TORONTO 1996-08-27	B-LOC O
-DOCSTART-	O
SOCCER - ROBSON WINS FIRST TROPHY WITH BARCELONA .	O O B-PER O O O O B-ORG O
The second-quarter results are expected to be released in September .	O O O O O O O O O O O
1 - Jansher Khan ( Pakistan ) beat Simon Frenz ( Germany ) 15-12 15-7 12-15 15-10	O O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O
Revenue from long-distance passenger	O O O O
Mohammad Akam	B-PER I-PER
Thirteen senior police officers from the fraud squad of Buenos Aires province have been arrested on charges of running an extortion racket , security officials said on Thursday .	O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O
Poland and Cyprus drew	B-LOC O B-LOC O
-DOCSTART-	O
Israel captured East Jerusalem in the 1967 Middle East war and claims both halves of the city as its capital .	B-LOC O B-LOC I-LOC O O O B-LOC I-LOC O O O O O O O O O O O O
COMPETITIVE PRE-SALE CONTRIBUTED BY J.J. KENNY K-SHEETS :	O O O O B-ORG I-ORG O O
MANAMA 1996-08-22	B-LOC O
-DOCSTART-	O
-DOCSTART-	O
" said Michael Perelstein , portfolio manager of MainStay International Funds .	O O B-PER I-PER O O O O B-ORG I-ORG I-ORG O
A Sarajevo daily newspaper , Dnevi Avaz , which is close to Bosnia 's Moslem nationalist SDA party , on Monday said the OSCE would postpone the municipal-level elections until the Spring of 1997 because of the refugee registration problems .	O B-LOC O O O B-ORG I-ORG O O O O O B-LOC O B-MISC O B-ORG O O O O O O B-ORG O O O O O O O O O O O O O O O O O
After World War II , corporations adopted a " military model " creating hierarchical organisations where " the concept of defined tasks worked great , " she said .	O B-MISC I-MISC I-MISC O O O O O O O O O O O O O O O O O O O O O O O O O
32,000	O
A Turkish airliner on flight from Istanbul to Vienna on Wednesday landed in emergency at Sofia airport after receiving a bomb threat , said an airport official .	O B-MISC O O O O B-LOC O B-LOC O O O O O O B-LOC O O O O O O O O O O O O
CENTRAL DIVISION	B-MISC I-MISC
5. Camerlengo 20	O B-PER O
" Over the medium term , yes , " he told Reuters after addressing industrialists in the capital .	O O O O O O O O O O O B-ORG O O O O O O O
AMERICAN LEAGUE	B-MISC I-MISC
She will be accompanied by several officials who will sign a cultural agreement with South Africa , where the Dutch were the first European settlers in 1652 .	O O O O O O O O O O O O O O B-LOC I-LOC O O O B-MISC O O O B-MISC O O O O
Lebed said on Wednesday he had clinched a truce with Chechen separatists and he promised to halt a threatened bombing assault on Grozny , which the rebels have held since August 6 .	B-PER O O O O O O O O O B-MISC O O O O O O O O O O O B-LOC O O O O O O O O O O
A.S. Bacau 1 Ceahlaul Piatra Neamt 1	B-ORG I-ORG O B-ORG I-ORG I-ORG O
Puchon 1 1 0 1 0 4	B-ORG O O O O O O
Leading scores after	O O O
" It 's a possibility , not a probability , he may take a hostage , but we have measures in place if that is the case . "	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Standings ( tabulated under played , won , drawn , lost , goals	O O O O O O O O O O O O O
Some internal services were cancelled , leaving tourists at the Victoria Falls resort stranded , and flights abroad were delayed .	O O O O O O O O O O B-LOC I-LOC O O O O O O O O O
NEW YORK 1996-08-27	B-LOC I-LOC O
Christie , competing in what is expected to be his last major international meeting , finished fifth in 10.14 .	B-PER O O O O O O O O O O O O O O O O O O O
Slask Wroclaw 3 Odra Wodzislaw 1	B-ORG I-ORG O B-ORG I-ORG O
Santos 3 1 1 1 3 3 4	B-ORG O O O O O O O
ST LOUIS 68 60 .531 -	B-ORG I-ORG O O O O
Glamorgan .	B-ORG O
Freiburg 1 Cologne 3	B-ORG O B-ORG O
