text_a	label
LOS ANGELES 7 New York 5	B-ORG I-ORG O B-ORG I-ORG O
Key stock and currency market movements at 1600 GMT .	O O O O O O O O B-MISC O
Midfielders - Jose Barroso , Luis Figo , Rui Barros , Rui Costa , Oceano Cruz , Ricardo Sa Pinto .	O O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER I-PER O
Year to March 31 , 1997	O O O O O O
Scorers :	O O
-DOCSTART-	O
TEXAS 75 58 .564 -	B-ORG O O O O
-DOCSTART-	O
Khandwa n.a Yellow - -	B-LOC O O O O
4. Thomas Bscher ( Germany ) / Peter Kox ( Netherlands ) West McLaren	O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O B-MISC I-MISC
Daewoo Corp and Daewoo Information are units of Daewoo Group .	B-ORG I-ORG O B-ORG I-ORG O O O B-ORG I-ORG O
Wasim Akram 3 5 1 98 40 24.50	B-PER I-PER O O O O O O
Kevin Foster ( 5-2 ) won his second straight start , allowing two runs and six hits with two walks and three strikeouts over eight innings .	B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O
Russian troops began to pull out from southern Chechnya on Sunday under a ceasefire agreement between Russian security chief Alexander Lebed and rebel leaders .	B-MISC O O O O O O O B-LOC O O O O O O O B-MISC O O B-PER I-PER O O O O
-DOCSTART-	O
National League	B-MISC I-MISC
They walk around with mobile phones and camera equipment , they communicate and gather support for demos via the Internet -- we 're talking about a highly sophisticated organisation . "	O O O O O O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O
The women said they went to Belgium voluntarily and police suspect they were used to act in pornographic films , Gajdos said earlier this week .	O O O O O O B-LOC O O O O O O O O O O O O O B-PER O O O O O
Parramatta 14 Sydney Tigers 26	B-ORG O B-ORG I-ORG O
1768 - Francois-Rene ( Vicomte de ) Chateaubriand born .	O O B-PER I-PER I-PER I-PER I-PER I-PER O O
Ironically , PSG 's victory owed a lot to two former Nantes players , striker Patrice Loko , who scored on a brilliant shot in the 33rd minute , and defender Benoit Cauet , who started the one-two which allowed Loko to score .	O O B-ORG O O O O O O O O B-ORG O O O B-PER I-PER O O O O O O O O O O O O O O B-PER I-PER O O O O O O O B-PER O O O
Last week 's submissions to the commission by the ANC , de Klerk 's National Party and the right-wing Freedom Front of General Constand Viljoen left many South Africans unsatisfied .	O O O O O O O O O B-ORG O B-PER I-PER O B-ORG I-ORG O O O B-ORG I-ORG O O B-PER I-PER O O B-MISC I-MISC O O
AMT C$ 100 MLN COUPON 6.625 MATURITY 24.SEP.02	O B-MISC O O O O O O
Speculation that Rubin might not stay in his post grew after he sidestepped questions about any future Cabinet post during television interviews at the Democratic convention in Chicago this week .	O O B-PER O O O O O O O O O O O O O O B-ORG O O O O O O B-MISC O O B-LOC O O O
Officials in Netanyahu 's office were not immediately available for comment on Arafat 's remarks .	O O B-PER O O O O O O O O O B-PER O O O
3. Norifumi Abe ( Japan ) Yamaha 1:50.858	O B-PER I-PER O B-LOC O B-ORG O
Mariaan de Swardt ( South Africa ) beat Dominique Van Roost ( Belgium ) 1-6 6-2 7-6 ( 7-4 )	B-PER I-PER I-PER O B-LOC I-LOC O O B-PER I-PER I-PER O B-LOC O O O O O O O
3. Brian Wellman ( Bermuda ) 17.05	O B-PER I-PER O B-LOC O O
-DOCSTART-	O
A Mujahideen Khalq statement said its leader Massoud Rajavi met in Baghdad the Secretary-General of the Kurdistan Democratic Party of Iran ( KDPI ) Hassan Rastegar on Wednesday and voiced his support to Iran 's rebel Kurds .	O B-ORG I-ORG O O O O B-PER I-PER O O B-LOC O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O B-PER I-PER O O O O O O O B-LOC O O B-MISC O
A Seguin spokeswoman confirmed that no letter or call had yet been received .	O B-PER O O O O O O O O O O O O
Standings ( tabulate under games played , won , drawn , lost ,	O O O O O O O O O O O O O
Scorer : Salou Bachirou ( 53rd minute )	O O B-PER I-PER O O O O
-- Amsterdam newsroom +31 20 504 5000	O B-LOC O O O O O
opening weekend of the Argentine Apertura championship :	O O O O B-MISC I-MISC O O
Marcos LM600 162	B-MISC I-MISC I-MISC
Elsewhere , title hopefuls Liverpool were held 0-0 at home by newly-promoted Sunderland , and in London , the tie between Tottenham Hotspur and Everton also ended goaless .	O O O O B-ORG O O O O O O O B-ORG O O O B-LOC O O O O B-ORG I-ORG O B-ORG O O O O
FC Linz 6 0 2 4 1 9 2	B-ORG I-ORG O O O O O O O
I expect the market to go as far down as 63,000 tomorrow if sales continue , " said Burcin Mavituna from Interbank .	O O O O O O O O O O O O O O O O O O B-PER I-PER O B-ORG O
- Mohib Textile Mills has defaulted to nearly 23 development finance institutions , foreign and local banks , leasing companies and modarabas ( Islamic mutual funds ) .	O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O B-MISC O O O O
NEW YORK 1996-08-29	B-LOC I-LOC O
Any discussions we have at ministerial level will be a continuation of what we began in London on that .	O O O O O O O O O O O O O O O O B-LOC O O O
Larry Fine	B-PER I-PER
Manchester United 3 1 2 0 7 4 5	B-ORG I-ORG O O O O O O O
CHICAGO 70 62 .530 8	B-ORG O O O O
2. Letitia Vriesde ( Surinam ) 2:00.39	O B-PER I-PER O B-LOC O O
million NEC World Series of Golf after the second round was	O B-MISC I-MISC I-MISC I-MISC I-MISC O O O O O
At Colchester : Gloucestershire 280 ( J. Russell 63 , A. Symonds	O B-LOC O B-ORG O O B-PER I-PER O O B-PER I-PER
He said ministry officials made him sign this a few weeks ago after he brought about a dozen copies from Jordan of a book by Edward Said , a prominent scholar at New York City 's Columbia University .	O O O O O O O O O O O O O O O O O O O O B-LOC O O O O B-PER I-PER O O O O O B-LOC I-LOC I-LOC O B-ORG I-ORG O
At current prices , the value of this production was around $ 25 billion .	O O O O O O O O O O O O O O O
Turnover on BSM , which trades only SOLIDERE shares , was 8,049 shares from Thursday 's 8,757 and value was $ 850,968 from $ 918,288 .	O O B-ORG O O O O B-ORG O O O O O O O O O O O O O O O O O O
North Sydney 46 South Sydney 4	B-ORG I-ORG O B-ORG I-ORG O
" At the moment we have a preliminary list of less than 10 people , but this is just the beginning , " he said .	O O O O O O O O O O O O O O O O O O O O O O O O O O
Iraq 's partial oil sales pact with U.N. , allowing crude exports worth $ 2 billion every six months , gives U.N. the right to supervise the purchase and distribution of food supplies in the country .	B-LOC O O O O O O B-ORG O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O
3. Lance Armstrong ( U.S. ) Motorola	O B-PER I-PER O B-LOC O B-ORG
" That baked lasagna better be good for $ 8.50 , " said New Yorker Rebecca Weinstein , a U.S. Open regular who was eating a sandwich she had brought from home .	O O O O O O O O O O O O O B-MISC I-MISC B-PER I-PER O O B-MISC I-MISC O O O O O O O O O O O O
MINNESOTA 65 66 .496 13	B-ORG O O O O
Hwa Kay plunges on rights issue , earnings .	B-PER I-PER O O O O O O O
She said the train was travelling at 54 mph when it crashed into the truck , which was crossing the tracks onto a dirt road in the rural area bordering the Northfield Mountains .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O
5. Lietti 8	O B-PER O
Raith lost their first two games of the season away to Rangers and Celtic , then crashed 3-0 at home to Motherwell on Saturday .	B-ORG O O O O O O O O O O B-ORG O B-ORG O O O O O O O B-ORG O O O
maybe if we just wait another few years for the next downturn in coal . "	O O O O O O O O O O O O O O O O
44. Bulgaria 7.73	O B-LOC O
U.S. embassy officials in Colombo were not immediately available to comment on the report .	B-LOC O O O B-LOC O O O O O O O O O O
KIRKCALDY , Scotland 1996-08-27	B-LOC O B-LOC O
Midfielders - Alexandre Comisetti ( Grasshoppers ) , Antonio Esposito ( Grasshoppers ) , Sebastien Fournier ( Stuttgart ) , Christophe Ohrel ( Lausanne ) , Patrick Sylvestre ( Sion ) , David Sesa ( Servette ) , Ciriaco Sforza ( Inter Milan ) Murat Yakin ( Grasshoppers ) .	O O B-PER I-PER O B-ORG O O B-PER I-PER O B-ORG O O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O B-PER I-PER O B-ORG O O B-PER I-PER O B-ORG O O B-PER I-PER O B-ORG I-ORG O B-PER I-PER O B-ORG O O
Nomura Research Institute Ltd downgraded Aronkasei Co Ltd to a " 2 " rating from its previous " 1 " , market sources said on Monday .	B-ORG I-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O
Dividend is 100 percent franked	O O O O O
Stoke 2 2 0 0 4 2 6	B-ORG O O O O O O O
The unseeded Swede struck quickly , breaking Krajicek in the first game and never let loose his grip on the one hour 44 minute match as he served and volleyed with the grace that made him one of the dominant players of his time .	O O B-MISC O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Fox is a skilled bushman who knows the area very well , police said .	B-PER O O O O O O O O O O O O O O
First test : Lord 's - Pakistan won by 164 runs	O O O B-LOC I-LOC O B-LOC O O O O
Els Callens ( Belgium ) beat Annabel Ellwood ( Australia ) 6-4	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O
62 Paul Broadhurst	O B-PER I-PER
Allensbach Aug 21 37.2 32.8 8.0 13.0 5.6	B-ORG O O O O O O O
Thompson has denied the charges .	B-PER O O O O O
-DOCSTART-	O
-DOCSTART-	O
Aggregate 2-2 .	O O O
Playing Monday : Viktoria Plzen v AC Sparta Praha	O O O B-ORG I-ORG O B-ORG I-ORG I-ORG
Fox said the British government wanted an end to the alleged harassment of its nationals at Dhaka airport by customs officials .	B-PER O O B-MISC O O O O O O O O O O O O B-LOC O O O O O
Thousands of Tamils demonstrated outside the United Nations ' European headquarters in Geneva on Monday to appeal for U.N. recognition of their fight for independence from Sri Lanka .	O O B-MISC O O O B-ORG I-ORG O B-MISC O O B-LOC O O O O O B-ORG O O O O O O O B-LOC I-LOC O
Stork H1 results breakdown per sector .	B-ORG O O O O O O
The Dayton peace accords guaranteed refugees the right to return to their homes and ensured freedom of movement across ethnic lines .	O B-LOC O O O O O O O O O O O O O O O O O O O O
3-6 6-3 6-0 .	O O O O
California 2 BALTIMORE 0	B-ORG O B-ORG O
-DOCSTART-	O
Tranmere 3 Grimsby 2	B-ORG O B-ORG O
-DOCSTART-	O
Also in Novye Atagi on Tuesday morning , was Tim Guldimann , the Swiss diplomat who heads the Chechnya mission of the Organisation for Security and Cooperation in Europe ( OSCE ) .	O O B-LOC I-LOC O O O O O B-PER I-PER O O B-MISC O O O O B-LOC O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O O
15. Moldova 8.24	O B-LOC O
They said soldiers stole a gold necklace and about $ 2,000 in Israeli currency from an elderly woman and her daughter-in-law while rummaging through their luggage before destroying family shacks and animal barns .	O O O O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O O O O
( 5-7 ) 7-6 ( 8-6 ) 1-6 6-2 6-2	O O O O O O O O O O
S. Korea Daewoo , Dacom units in Polish telecom JV .	B-LOC I-LOC B-ORG O B-ORG O O B-MISC O O O
The Swiss teenager , a twice French Open junior champion and a Wimbledon juniors winner , had already proven her main stage mettle by reaching the quarters at this year 's Australian Open .	O B-MISC O O O O B-MISC I-MISC O O O O B-MISC O O O O O O O O O O O O O O O O O O B-MISC I-MISC O
" I think the figure of 9.5 percent on the first half , when you consider the fact that we 've been destocking , the fairly mixed customer demand , and the fact that we sold the ( southern African ) mines actually is not bad .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC O O O O O O O
" This is rural Arkansas .	O O O O B-LOC O
Two Nicaraguan former guerrillas have been arrested in the case .	O B-MISC O O O O O O O O O
The Eco-Challenge has been staged twice before -- in Utah and Maine last year -- and is modelled on similar races overseas .	O B-MISC O O O O O O O B-LOC O B-LOC O O O O O O O O O O O
A second Belgian was also seriously injured but the hospital spokesman said his life was not in danger .	O O B-MISC O O O O O O O O O O O O O O O O
The England cricket squad was announced on Sunday for the one-day international series against Pakistan starting on Thursday .	O B-LOC O O O O O O O O O O O O B-LOC O O O O
The Reserve Bank of India Governor Chakravarty Rangarajan said on Thursday that a current account deficit of two percent of gross domestic product ( GDP ) was sustainable given the currrent rate of growth .	O B-ORG I-ORG I-ORG I-ORG O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O
" On the jet kerosene side we must be cautious about quality .	O O O O O O O O O O O O O
Heerenveen 2 Ajax Amsterdam 0	B-ORG O B-ORG I-ORG O
LONDON 1996-08-26	B-LOC O
BRITAIN WELCOMES ROMANIA-HUNGARY TREATY ACCORD .	B-LOC O B-MISC O O O
NZ bills gain ground after see-saw session .	B-LOC O O O O O O O
LATTAKIA , Aug 10 - waiting time at Lattakia and Tartous presently 24 hours .	B-LOC O O O O O O O B-LOC O B-LOC O O O O
-DOCSTART-	O
-DOCSTART-	O
CALL C 98.00 PCT 0.47 DEM 3.30 PCT 202.90 X	O O O O O B-MISC O O O O
INA did not say the hijackers were Iraqis .	B-ORG O O O O O O B-MISC O
-DOCSTART-	O
1892 - Prolific French modernist composer Darius Milhaud born .	O O O B-MISC O O B-PER I-PER O O
1860 Munich 3 1 0 2 3 5 3	B-ORG I-ORG O O O O O O O
Scottish division three - Albion v Cowdenbeath , Arbroath v	B-MISC O O O B-ORG O B-ORG O B-ORG O
matches played on Saturday :	O O O O O
Australian coach Geoff Marsh said he was impressed with the competitiveness of the opposition .	B-MISC O B-PER I-PER O O O O O O O O O O O
Interacciones kept its 1996 and 1997 inflation forecast unchanged at 26 percent and 20 percent , expecting the government 's 1997 inflation target to be around 15 percent .	B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Commission Regulation ( EC ) No 1663/96 of 20 August 1996 establishing the standard import values for determining the entry price of certain fruit and vegetables END OF DOCUMENT .	B-MISC I-MISC O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O
SOCCER - FRENCH LEAGUE STANDINGS .	O O B-MISC O O O
RUGBY LEAGUE - EUROPEAN SUPER LEAGUE RESULTS / STANDINGS .	B-MISC I-MISC O B-MISC I-MISC I-MISC O O O O
The value of exports fell one percent year-on-year in April and the value of imports fell two percent , NCB said .	O O O O O O O O O O O O O O O O O O O B-ORG O O
She was the first non- seeded player , " said the 21-year-old German . "	O O O O O O O O O O O O B-MISC O O
Legia Warsaw 3 GKS Belchatow 2	B-ORG I-ORG O B-ORG I-ORG O
Swiss Bank Corp says it has issued 60 million American-style call and put warrants , in six equal tranches , on the DTB-Bund-Future March 1997 .	B-ORG I-ORG I-ORG O O O O O O B-MISC O O O O O O O O O O O O B-MISC O O O
They said premiums on high quality jet kerosene have widened to around $ 1 , and are likely to remain strong in the near term .	O O O O O O O O O O O O O O O O O O O O O O O O O O
6-1	O
1260 - The Ghibellines retook the city of Florence from the Florentine Guelfs at the battle of Monte Aperto .	O O O B-MISC O O O O B-LOC O O B-LOC I-LOC O O O O B-LOC I-LOC O
Pachuca 3 1 1 1 6 7 4	B-ORG O O O O O O O
Such hesitancy on the part of the government had damaged public confidence in the rule of law , the paper said .	O O O O O O O O O O O O O O O O O O O O O O
But Ukraine , seeing itself as a bridge between Russia and the rapidly Westernising countries of eastern Europe , is looking West as well as East .	O B-LOC O O O O O O O B-LOC O O O B-MISC O O O B-LOC O O O O O O O O O
BASEBALL - MAJOR LEAGUE STANDINGS AFTER WEDNESDAY 'S GAMES .	O O B-MISC I-MISC O O O O O O
-- Oslo newsroom +47 22 42 50 41	O B-LOC O O O O O O
Explaining his premature departure was unavoidable , Pollock said : " I have been carrying the injury for a while and I hope that by having the surgery now I will be able to last out the new season back home . "	O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Kiev 's Foreign Minister Hennady Udovenko said Beijing was overreacting .	B-LOC O O O B-PER I-PER O B-LOC O O O
Russian television showed a brief clip of Boris Yeltsin on Thursday , with the president laughing and smiling as he spoke to nominee health minister Tatyana Dmitrieva .	B-MISC O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O B-PER I-PER O
Summaries of Bundesliga matches	O O B-MISC O
Germany 's Agriculture Ministry suggested on Wednesday that consumers avoid eating meat from British sheep until scientists determine whether mad cow disease can be transmitted to the animals .	B-LOC O B-ORG I-ORG O O O O O O O O O B-MISC O O O O O O O O O O O O O O O
New U.S. ambassador arrives in Saudi Arabia .	O B-LOC O O O B-LOC I-LOC O
LARNACA , Cyprus 1996-08-27	B-LOC O B-LOC O
-DOCSTART-	O
Police in Malta said on Saturday they had seized 7.5 tonnes of cannabis concealed in a shipment of chilli sauce on its way from Singapore to Romania .	O O B-LOC O O O O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O
A spokesman for Stansted airport said that the unidentified hijackers were demanding to see a British-based member of the Iraqi Community Association , called Mr Sadiki , and that police were trying to trace him .	O O O B-LOC O O O O O O O O O O O B-MISC O O O B-ORG I-ORG I-ORG O O O B-PER O O O O O O O O O O
Oppenheimer Capital LP said on Thursday it will review its cash distribution rate for the October quarterly distribution , assuming continued favorable results .	B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O
No further details were immediately available .	O O O O O O O
Hereford 1 Doncaster 0	B-ORG O B-ORG O
Flamboyant former Surinamese rebel leader Ronny Brunswijk was in custody on Wednesday charged with attempted murder , police said .	O O B-MISC O O B-PER I-PER O O O O O O O O O O O O O
Bristol : Gloucestershire 183 ( J. Russell 50 ) , Northamptonshire 123-4 ( K. Curran 51 not out ) .	B-LOC O B-ORG O O B-PER I-PER O O O B-ORG O O B-PER I-PER O O O O O
- 7 ) 6-1 3-6 6-4	O O O O O O
1996-08-27	O
Major League Baseball	B-MISC I-MISC I-MISC
Shr ( cents ) 8.63 vs 7.23	O O O O O O O
But in a demonstration of " yogic flying " several years ago , critics said the people were merely bouncing off the ground from a sitting position .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
4. Yekaterina Podkopayeva ( Russia ) 4:04.78	O B-PER I-PER O B-LOC O O
Several had brought their families along , including children .	O O O O O O O O O O
Paris SG 1 Nantes 0	B-ORG I-ORG O B-ORG O
As to fundamentals , economists at Credit Suisse said they expect the country 's gross domestic product to be flat to negative in 1996 , and to grow only 0.6 percent in 1997 .	O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O
The Sri Lankans were first found guilty then cleared of ball tampering and off-spinner Muttiah Muralitharan was called for throwing during a controversial three-test series in Australia .	O B-MISC I-MISC O O O O O O O O O O O B-PER I-PER O O O O O O O O O O B-LOC O
Bastia 3 2 1 0 4 1 7	B-ORG O O O O O O O
Second round	O O
It said investigators believed Stevanin had suffocated them by putting plastic bags on their heads .	O O O O B-PER O O O O O O O O O O O
BEIJING 1996-08-27	B-LOC O
The company did not declare an interim dividend as in the previous year .	O O O O O O O O O O O O O O
Neza 3 1 0 2 2 7 3	B-ORG O O O O O O O
" But they are more alert than they were 3-4 years ago .	O O O O O O O O O O O O O
The growth was partly due to an increased number of Germans buying German cars abroad , while manufacturers said that domestic demand was weak , the federal office said .	O O O O O O O O O O B-MISC O B-MISC O O O O O O O O O O O O O O O O O
0 Steve Jones through 7	O B-PER I-PER O O
Natalia Baudone ( Italy ) beat Jolene Watanabe ( U.S. ) 6-4 4-6 7-6 ( 8-6 )	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O O O
The 50-year old monarch was accompanied by Queen Aishwarya on a flight to the Tibetan capital of Lhasa .	O O O O O O O O B-PER O O O O O B-MISC O O B-LOC O
NEW YORK 1996-08-22	B-LOC I-LOC O
At Colorado , Andres Galarraga homered and drove in three runs as the Colorado Rockies had 10 extra-base hits and Billy Swift won his first game in almost a year in a 9-5 rain-shortened seven-inning victory over the Cincinnati Reds .	O B-LOC O B-PER I-PER O O O O O O O O B-ORG I-ORG O O O O O B-PER I-PER O O O O O O O O O O O O O O O O B-ORG I-ORG O
4. Virgilius Alekna ( Lithuania ) 63.62	O B-PER I-PER O B-LOC O O
Pendleton OR --- --- --- --- 4.7300 up .01	B-LOC B-LOC O O O O O O O
Pakistani bourse to use new recomposed index .	B-MISC O O O O O O O
-DOCSTART-	O
for , against , percentage , total points ) :	O O O O O O O O O O
CATANIA , Sicily 1996-08-29	B-LOC O B-LOC O
The case is closed , " a spokesman said .	O O O O O O O O O O
Rating : Baa1	O O O
Fowler 's predecessor Raymond Mabus returned to the United States in May .	B-PER O O B-PER I-PER O O O B-LOC I-LOC O O O
- Parliament completes draft law on protection of river waters in Iraq .	O O O O O O O O O O O B-LOC O
Dozens of people opposed to the government are in detention .	O O O O O O O O O O O
Blackburn 3 0 1 2 2 5 1	B-ORG O O O O O O O
-DOCSTART-	O
Collated results of African Nations Cup preliminary round , second leg matches played at the weekend :	O O O B-MISC I-MISC I-MISC O O O O O O O O O O O
Southern records have already been preserved .	B-MISC O O O O O O
" As the market develops the question is , are they able to make that transition to be a much larger company ? "	O O O O O O O O O O O O O O O O O O O O O O O O
Graham Watts , chief executive of the Construction Industry Council , said : " I do n't think many firms involved in tendering for sensitive projects realise the impact environmental activity has on the cost of running a project .	B-PER I-PER O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Wengert ( 7-9 ) , who failed to record a shutout in his previous 86 starts in either the minors or majors , did not walk a batter and struck out three for Oakland .	B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
9. Vasas 3 1 1 1 3 3 4	O B-ORG O O O O O O O
--	O
Sandrine Testud ( France ) beat Cristina Torrens-Valero ( Spain ) 6 - 2 6-1	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O
7. Andrew Coltart 246,077	O B-PER I-PER O
Ajax Amsterdam 3 2 0 1 2 2 6	B-ORG I-ORG O O O O O O O
In the Eco-Challenge , competitors race in teams of five which must include both men and women .	O O B-MISC O O O O O O O O O O O O O O O
Buffett , who is well-known as a long-term investor , is chairman of Berkshire Hathaway Inc , a holding company through which he holds investments in several large U.S. companies .	B-PER O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O B-LOC O O
The magazines said the photographs were taken in Cap de Villefranche , some 15 km ( nine miles ) from Monte Carlo .	O O O O O O O O B-LOC I-LOC I-LOC O O O O O O O O O B-LOC I-LOC O
Hyundai 8 Samsung 1	B-ORG O B-ORG O
Japan aluminium shipments surge 8.9 pct in July .	B-LOC O O O O O O O O
The blue-chip CAC-40 index ended 2.43 points or 0.12 percent lower at 2,017.99 points after a brief foray into positive territory when the New York stock market opened higher .	O O B-MISC O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O
The Provisional Election Commission is OSCE 's top rule-making body for the poll .	O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O
- Turkish foreign minister says Turkey will take part in the Baghdad trade fair that will be held in November .	O B-MISC O O O B-LOC O O O O O B-LOC O O O O O O O O O
SOCCER - THOMSON RESIGNS AS MANAGER OF RAITH ROVERS .	O O B-PER O O O O B-ORG I-ORG O
Men 's Draw	O O O
After Peru , he was due to go to Costa Rica .	O B-LOC O O O O O O O B-LOC I-LOC O
Men 's singles , first round	O O O O O O
Stoke 1 Bradford 0	B-ORG O B-ORG O
GDP	O
6-1-17-0	O
1996 1995 1996 1995	O O O O
EU rejects German call to boycott British lamb .	B-ORG O B-MISC O O O B-MISC O O
La Nacion newspaper said the officers were suspected of demanding bribes of $ 50,000 to $ 500,000 from companies being investigated for tax evasion in order to " lose " their files .	B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
( prefix number denotes seeding ) :	O O O O O O O
-DOCSTART-	O
The television , which did not say when the security forces killed the rebels , said the four arrested men confessed details of the assassination of the French Roman Catholic Bishop Pierre Claverie .	O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC B-MISC I-MISC O B-PER I-PER O
Exiled Bosnians protest confusing voting rules .	O B-MISC O O O O O
Willem II Tilburg 0 Fortuna Sittard 1	B-ORG I-ORG I-ORG O B-ORG I-ORG O
At Worcester : Warwickshire 255-9 ( A. Giles 57 not out , W. Khan	O B-LOC O B-ORG O O B-PER I-PER O O O O B-PER I-PER
" Java portends dramatic changes in the way we use the Internet , " said Hong Bui , vice president of engineering of the new company after serving as a senior engineer at JavaSoft .	O B-MISC O O O O O O O O O B-MISC O O O B-PER I-PER O O O O O O O O O O O O O O O O B-ORG O
The time was officially adjusted to 2:28.98 .	O O O O O O O O
-DOCSTART-	O
DENVER 1996-08-29	B-PER O
LATEST PREVIOUS ACTUAL	O O O
Bugno tested positive for the banned hormone after the fifth stage of the Tour , in which he finished third overall .	B-PER O O O O O O O O O O O O B-MISC O O O O O O O O
HOUSTON 68 60 .531 -	B-ORG O O O O
Lyon 4 2 1 1 6 4 7	B-ORG O O O O O O O
6. Zhanna Pintusevich ( Ukraine ) 11.27	O B-PER I-PER O B-LOC O O
193 Ian Woosnam 64 64 65 .	O B-PER I-PER O O O O
Under the agreement , IVAC and Advanced Medical 's wholly owned subsidiary , IMED Corp. , will merge to form a new company that will develop and manufacture infusion pumps that regulate the amount of intravenous fluid being administered to a patient , as well as proprietary disposable products .	O O O O B-ORG O B-ORG I-ORG O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Rusty Greer 's two-run homer in the top of the 10th inning rallied the Texas Rangers to a 10-8 victory over the Cleveland Indians Wednesday in the rubber game of a three-game series between division leaders .	B-PER I-PER O O O O O O O O O O O O B-ORG I-ORG O O O O O O B-ORG I-ORG O O O O O O O O O O O O O
Nancy 0 Paris St Germain 0	B-ORG O B-ORG I-ORG I-ORG O
Results from the	O O O
2. Anthony Washington ( U.S. ) 66.72	O B-PER I-PER O B-LOC O O
Fitzroy 21 1 0 20 1381 2778 49.7 4	B-ORG O O O O O O O O
said Thursday it had signed a $ 1 billion contract with Zenith to make digital televison set-top boxes for its home entertainment service .	O O O O O O O O O O O B-ORG O O O O O O O O O O O O
-DOCSTART-	O
In his appearances , the often stiff and wooden Gore seemed transformed into a new energetic , gesturing " pol " as he ripped into Republican presidential nominee Dole and Gingrich , who has emerged as the favorite right-wing foil of Democrats .	O O O O O O O O O B-PER O O O O O O O O O O O O O O O B-MISC O O B-PER O B-PER O O O O O O O O O O B-MISC O
" I 'm pleased because I did n't play that great today , but I fought really well , " he said . "	O O O O O O O O O O O O O O O O O O O O O O O O
-- Jim Brumm 212-859-1710 .	O B-PER I-PER O O
Leading results in the 232-km	O O O O O
" Extradition is not on the government 's legislative agenda , " he told reporters on Tuesday .	O O O O O O O O O O O O O O O O O O
In the original state budget , approved in March , revenues were envisaged at around 16.98 trillion lei and expenditures 20.17 trillion lei for 1996 .	O O O O O O O O O O O O O O O O O O O O O O O O O O
With the exception of the new services just agreed to , the governments of the two nations have agreed to maintain their current level of routes and airlines for the next 2-1/2 years , the agreement said .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
9 ( 153 )	O O O O
( $ 1=35.73 rupees )	O O O O O
-- The analyst also set an earnings estimate for the 1997 year , but the figure was not immediately available .	O O O O O O O O O O O O O O O O O O O O O
Media baron Rupert Murdoch 's News Corp Ltd reported lower than expected 1995/96 profits on Thursday , but forecast that the hit film " Independence Day " would help increase profits by at least 20 percent in 1996/97 .	O O B-PER I-PER O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O B-MISC I-MISC O O O O O O O O O O O O O
-DOCSTART-	O
The armed militants were shot dead in Nahar village 90 km ( 56 miles ) south of Algiers , Liberte newspaper said .	O O O O O O O B-LOC O O O O O O O O O B-LOC O B-ORG O O O
Yr / yr figures ( % ) - 3.2 +1.0 +9.8 108.4** -	O O O O O O O O O O O O O
-DOCSTART-	O
