text_a	label
England were 74 for no wicket in	B-LOC O O O O O O
Bowling : Vass 9-2-35-0 , Pushpakumara 6-0-23-0 , Dharmasena	O O B-PER O O B-PER O O B-PER
PRESS DIGEST - Spain - Aug 28 .	O O O B-LOC O O O O
-DOCSTART-	O
( halftime 1-0 ) in their African Nations Cup preliminary round ,	O O O O O O B-MISC I-MISC I-MISC O O O
" We are pleased that Arequipa shareholders ahave chosen so overwhelmingly to accept this offer .	O O O O O B-ORG O O O O O O O O O O
Bayer Leverkusen 4 2 0 2 9 8 6	B-ORG I-ORG O O O O O O O
The swoop followed the resignation of the university 's Vice-Chancellor Dr. Emajuddin Ahmed on Saturday over the deteriorating law and order situation on the campus .	O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O
-DOCSTART-	O
With their fifth straight win , the Dodgers moved a half-game ahead of the Expos at the top of the wild card hunt behind Nomo ( 13-10 ) , who allowed six hits and walked four with six strikeouts .	O O O O O O O B-ORG O O O O O O B-ORG O O O O O O O O O B-PER O O O O O O O O O O O O O O O
The Japanese discount rate is currently at a record low of 0.5 percent .	O B-MISC O O O O O O O O O O O O
Aggregate 1-1 .	O O O
Sandrine Testud ( France ) beat 7 - Ai Sugiyama ( Japan ) 6-3 4-6	B-PER I-PER O B-LOC O O O O B-PER I-PER O B-LOC O O O
" Numerous Japanese politicians have tried to whitewash their country 's war atrocities in recent years , " the commentary said .	O O B-MISC O O O O O O O O O O O O O O O O O O O
" He had climbed up in this boxcar to get out of the weather and to get some sleep , " Jewell said . "	O O O O O O O O O O O O O O O O O O O O O B-PER O O O
FLORIDA 63 70 .474 20	B-ORG O O O O
QUITO , Ecuador 1996-08-23	B-LOC O B-LOC O
SAN FRANCISCO 12 New York 11	B-ORG I-ORG O B-ORG I-ORG O
Glamorgan 13 4 5 4 36 32 144	B-ORG O O O O O O O
Scott Brosius homered and drove in two runs for the Athletics , who have lost seven of their last nine games .	B-PER I-PER O O O O O O O O B-ORG O O O O O O O O O O O
Kamaz Naberezhnye Chelny 24 5 4 15 25 42 19	B-ORG I-ORG I-ORG O O O O O O O
Talabani has agreed to take part in talks in London on reaching a comprehensive settlement for the PUK-KDP conflict , the PUK statement said .	B-PER O O O O O O O O B-LOC O O O O O O O B-MISC O O O B-ORG O O O
PITTSBURGH 3 Atlanta 2	B-ORG O B-ORG O
A lot of investment in Hong Kong , some of which ( is ) by China , is predicated on the link continuing . "	O O O O O B-LOC I-LOC O O O O O O O O B-LOC O O O O O O O O O
Halifax 22 10 1 11 667 576 21	B-ORG O O O O O O O
Mixed low-copper clips 48 to 49 cents / pound	O O O O O O O O O
This is the first time the former Soviet republic has had to convene such a group .	O O O O O O O B-MISC O O O O O O O O O
" These ( writings ) are not only poetic but a linguistic treasure trove .	O O O O O O O O O O O O O O O
Men 's singles	O O O
** Privately-owned Bank Duta on market talk that it is obtaining fresh syndicated loans , a management reshuffle and fresh equity injection .	O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O
The maximum noise level during the day is trimmed by three decibels to 94 , while the night time level is reduced by two decibels to 87 .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
Twenty people were injured on Wednesday when the EgyptAir Boeing 707 overshot the runway , caught fire , hit a taxi and skipped across a road onto a railway line .	O O O O O O O O B-ORG B-MISC O O O O O O O O O O O O O O O O O O O O O
A third well drilled in this area , the Trax et al Morinville 2-25 , encountered the Leduc Reef but tested wet .	O O O O O O O O O B-MISC I-MISC I-MISC I-MISC I-MISC O O O B-LOC I-LOC O O O O
-DOCSTART-	O
CNN quoted aides and family members as saying Lamm , who competed with Perot to head the ticket for Perot 's party , had told them he would definitely not endorse Perot , but they did not know whether he would endorse another candidate .	B-ORG O O O O O O O B-PER O O O O B-PER O O O O O B-PER O O O O O O O O O O O B-PER O O O O O O O O O O O O O
-DOCSTART-	O
Vasilopoulos ) 46.538	B-PER O O
Georgia Rep .	B-LOC B-MISC O
Yeltsin , who left on vacation on Monday , is staying at an exclusive private hunting lodge some 100 km ( 60 miles ) from Moscow .	B-PER O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O
Karin Kschwendt ( Austria ) beat Sandra	B-PER I-PER O B-LOC O O B-PER
Other men 's winners included a pair of former Grand Slam tournament champions whose victories set up a showdown in the second round .	O O O O O O O O O B-MISC I-MISC O O O O O O O O O O O O O
The $ 378,000 first place check brings Mickelson back to the top of the money list with $ 1,574,799 won this year .	O O O O O O O B-PER O O O O O O O O O O O O O O O
Latest Prior	O O
MARKET TALK - USDA net change in weekly export commitments for the week ended August 22 , includes old crop and new crop , were : wheat up 595,400 tonnes old , nil new ; corn up 1,900 old , up 319,600 new ; soybeans down 12,300 old , up 300,800 new ; upland cotton up 50,400 bales new , nil old ; soymeal 54,800 old , up 100,600 new , soyoil nil old , up 75,000 new ; barley up 1,700 old , nil new ; sorghum 6,200 old , up 156,700 new ; pima cotton up 4,000 bales old , nil new ; rice up 49,900 old , nil new ...	O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
" It is a smaller reduction in terms of loudness than was sought by local people .	O O O O O O O O O O O O O O O O O
301 Brad Bryant 73 72 77 79	O B-PER I-PER O O O O
SEATTLE AT BALTIMORE	B-ORG O B-LOC
ONE ROMANIAN DIES IN BUS CRASH IN BULGARIA .	O B-MISC O O O O O B-LOC O
This vote seals the division of my country . "	O O O O O O O O O O
Australian Open runner-up Anke Huber of Germany , the sixth seed , was undone by an unlucky draw that put her against 17th ranked South African Amanda Coetzer in her opening match .	B-MISC I-MISC O B-PER I-PER O B-LOC O O O O O O O O O O O O O O O O O B-MISC I-MISC B-PER I-PER O O O O O
and we will deal with such designs sternly , " the prime minister said .	O O O O O O O O O O O O O O O
KINSHASA 1996-08-29	B-LOC O
The sanctions will come into effect in November if Sudan fails to extradite the men , but Sudan says it cannot hand them over to Ethiopia for trial because they are not in Sudan .	O O O O O O O O O B-LOC O O O O O O O B-LOC O O O O O O O B-LOC O O O O O O O B-LOC O
Results in the Malaysian	O O O B-MISC
Australian rugby league premiership standings after matches played at the weekend ( tabulate under played , won , drawn , lost , points for , against , total points ) :	B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
A rampaging elephant dragged a sleeping 72-year-old woman from her bed and trampled her to death in the third such killing in two months , Nepal police said on Thursday .	O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O
Peruvian guerrillas killed one man and took eight people hostage after taking over a village in the country 's northeastern jungle region , anti- terrorist police sources said on Wednesday .	B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The irony of the above-average summer rainfall was not lost on High Plains wheat producers , who only three months ago were caught in a drought so severe that old-timers likened conditions to the " Dust Bowl " days of the 1930s .	O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC O O O O O O
At Trent Bridge : Nottinghamshire 446-9 declared ( G. Archer	O B-LOC I-LOC O B-ORG O O O B-PER I-PER
10. Michael van der Wolf ( Neths ) Foreldorado all same time .	O B-PER I-PER I-PER I-PER O B-LOC O B-ORG O O O O
The Trax well is one of the prospects developed by Arch through its early 1996 purchase of Trax Petroleums Ltd , the company said .	O B-LOC O O O O O O O O B-ORG O O O O O O B-ORG I-ORG I-ORG O O O O O
The 27-year-old American hurried off the Stadium Court for treatment of an upset stomach after his two and a half hour struggle against Alami .	O O B-MISC O O O B-LOC I-LOC O O O O O O O O O O O O O O O B-PER O
But communications at this time of year are very difficult because of rains and a lack of power , " he added .	O O O O O O O O O O O O O O O O O O O O O O O
TORONTO AT CHICAGO	B-ORG O B-LOC
Arnaud Boetsch ( France ) vs. Nicolas Pereira ( Venezuela )	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O
COLORADO 66 63 .512 3 1/2	B-ORG O O O O O
-- Lehman analyst Blake Bath started Southern New England Telecommunciations Corp with an outperform rating , his office said .	O B-ORG O B-PER I-PER O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O
- English langage to be taught as of the eighth year of the primary school instead of the third year of the secondary school .	O B-MISC O O O O O O O O O O O O O O O O O O O O O O O
FREETOWN 1996-08-28	B-LOC O
Adrian Voinea ( Romania ) beat Thomas Johansson ( Sweden ) 7-6	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O
P. Strang b M. Waugh 9	B-PER I-PER O B-PER I-PER O
Jonzon ( Sweden ) 67 67 , Roger Chapman 72 62 , Jonathan Lomas	B-PER O B-LOC O O O O B-PER I-PER O O O B-PER I-PER
Egypt confiscates paper for " mad rulers " article .	B-LOC O O O O O O O O O
Egyptian police have arrested eight people who were trying to sell an ancient copy of the Old Testament , the official al-Akhbar newspaper said on Thursday .	B-MISC O O O O O O O O O O O O O O O B-MISC I-MISC O O O B-ORG O O O O O
- Tegel 10,896 up 3.1	O B-LOC O O O
-- Moscow Newsroom +7095 941 8520	O B-ORG I-ORG O O O
Torquay 3 1 1 1 3 3 4	B-ORG O O O O O O O
He said no exact date had been set but it was possible the local elections would take place in the spring of 1997 .	O O O O O O O O O O O O O O O O O O O O O O O O
Jan Siemerink ( Netherlands ) beat Carlos Moya ( Spain ) 7-6	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O
The bank said in a statement it was cutting its prime lending rate to 7.35 percent from 7.40 percent .	O O O O O O O O O O O O O O O O O O O O
Jailed Socialist leader Fatos Nano made the first call for change in July , a month after the party 's chief opponents , the conservative Democrats of President Sali Berisha , almost swept the board in a disputed general election .	O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O B-MISC O O B-PER I-PER O O O O O O O O O O O
SOCCER - COSTA RICA AND CHILE DRAW 1-1 IN FRIENDLY .	O O B-LOC I-LOC O B-LOC O O O O O
Haldtime 0-0 .	O O O
Better-than-expected British trade figures had little impact on equities .	O B-MISC O O O O O O O O
But at 36 it would be asking too much of Paul , " he said .	O O O O O O O O O O B-PER O O O O O
Alloa 1 Arbroath 1	B-ORG O B-ORG O
MOTOCROSS - GERMAN 125CC GRAND PRIX RESULTS .	O O B-MISC O B-MISC I-MISC O O
8. Bruno Eichmann ( Germany ) / Gerd Ruch ( Germany ) / Ralf Kelleners	O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O B-PER I-PER
But new Springbok skipper Gary Teichmann has recovered from a bruised thigh and is ready to play , coach Andre Markgraaff said .	O O B-ORG O B-PER I-PER O O O O O O O O O O O O O B-PER I-PER O O
NATIONAL LEAGUE	B-MISC I-MISC
BASEBALL - MAJOR LEAGUE STANDINGS AFTER TUESDAY 'S GAMES .	O O B-MISC I-MISC O O O O O O
Some were clocked doing 180 kilometres an hour ( 112 miles per hour ) , Belga said .	O O O O O O O O O O O O O O O B-ORG O O
Overseas Development Minister Lynda Chalker said a recent census had shown most Montserratians wanted to remain on the island . "	O O O B-PER I-PER O O O O O O O B-MISC O O O O O O O O
" Eleven thousand Serbs who came from elsewhere to Doboj will vote there .	O O O B-MISC O O O O O B-LOC O O O O
- MIDEAST GULF / RED SEA	O B-LOC I-LOC O B-LOC I-LOC
U.S. DLA sets tin price at $ 2.7975 per lb .	B-ORG I-ORG O O O O O O O O O
Natasha Zvereva ( Belarus ) beat Virginia Ruano-Pascual ( Spain ) 6	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O
All Fishermen 's Association secretary N.J. Bose said the strike would continue indefinitely and the fishermen would block road and rail traffic if their demands were not met .	B-ORG I-ORG I-ORG I-ORG O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O
Former England midfielder Alan Ball resigned as manager of first division side Manchester City on Monday night , the club said .	O B-LOC O B-PER I-PER O O O O O O O B-ORG I-ORG O O O O O O O O
For an industry already suffering from razor-thin margins , overcapacity and stagnant demand , eco-terrorism is the latest bizarre twist in the construction sector 's tale of woe .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Rennes 1 Bordeaux 1	B-ORG O B-ORG O
India and Pakistan have fought two of their three wars over the troubled region of Kashmir since independence from Britain in 1947 .	B-LOC O B-LOC O O O O O O O O O O O O B-LOC O O O B-LOC O O O
Slough 's chairman Sir Nigel Mobbs added to the bullish mood in the sector , saying in a statement that " with the prospect of a period of steady economic growth and low inflation ahead , there is good reason to believe that the property sector should continue its improvement . "	B-ORG O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
18,000	O
HONG KONG 1996-08-29	B-LOC I-LOC O
CENTRAL DIVISION	B-MISC I-MISC
Planted in late summer and early autumn , the grain is Ukraine 's largest export item and traditionally grows better than summer wheat in Ukraine 's soil .	O O O O O O O O O O O B-LOC O O O O O O O O O O O O B-LOC O O O
At Colchester : Gloucestershire 280 and 27-4 .	O B-LOC O B-ORG O O O O
They said arrivals were poor due to the festival season .	O O O O O O O O O O O
NEW YORK 1996-08-29	B-LOC I-LOC O
Albania 's opposition Socialist Party began a two-day congress on Saturday to discuss major jettisoning its links with almost half a century of Stalinist dictatorship in the Balkan country .	B-LOC O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O B-MISC O O O B-LOC O O
Sri Lanka said on Friday the United States had promised to stamp out any illegal activities on U.S. soil directed against the island 's government .	B-LOC I-LOC O O O O B-LOC I-LOC O O O O O O O O O B-LOC O O O O O O O O
AN-NAHAR	B-ORG
F.C. Farul Constanta 4 2 2 0 6 2 8	B-ORG I-ORG I-ORG O O O O O O O
Figures released two weeks ago from Japan 's seven largest mills already showed that Japan 's can sheet output reached its highest monthly level ever in July , reflecting above-average temperatures that sparked a jump in beer consumption .	O O O O O O B-LOC O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
CANBERRA 1996-08-22	B-LOC O
IHC Caland reported first half results well under forecasts on Monday and the shares suffered as a result .	B-ORG I-ORG O O O O O O O O O O O O O O O O O
PRESS DIGEST - Malta - Aug 26 .	O O O B-LOC O O O O
Alex O'Brien , who scored his first professional title eight days ago in New Haven , advanced to the second round with a 6-4 1-6 6-4 6-3 win over Ecuador 's Nicolas Lapentti .	B-PER I-PER O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O B-LOC O B-PER I-PER O
4. Herve Thuet ( France ) 1:04.732	O B-PER I-PER O B-LOC O O
TENNIS - SELES HAS WALKOVER TO U.S. OPEN THIRD ROUND .	O O B-PER I-PER O O B-MISC I-MISC O O O
The unexpectedly weak figures convinced markets that Japanese interest rates would stay at rock-bottom levels -- weakening the yen .	O O O O O O O B-MISC O O O O O O O O O O O O
AMSTERDAM 1996-08-25	B-LOC O
SYDNEY 1996-08-22	B-LOC O
The English language SOUTH CHINA MORNING POST said the judiciary needed to take swift and decisive action in investigating the allegations that a judge had been subjected to pressure in a New Zealand immigration case involving allegations of fraud .	O B-MISC O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O
-DOCSTART-	O
He has yielded just seven runs in his last four starts , covering 33 1/3 innings .	O O O O O O O O O O O O O O O O O
Fischler proposed EU-wide measures after reports from Britain and France that under laboratory conditions sheep could contract Bovine Spongiform Encephalopathy ( BSE ) -- mad cow disease .	B-PER O B-MISC O O O O B-LOC O B-LOC O O O O O O O B-MISC I-MISC I-MISC O B-MISC O O O O O O
-- Caracas newsroom , 582 834405 REUTER JPR	O B-LOC O O O O B-PER O
Turnover 531.52	O O
-DOCSTART-	O
NEW YORK 1996-08-27	B-LOC I-LOC O
Each side scored three tries and the Springboks outscored the All Blacks 15-12 in the second half but still suffered a fourth successive defeat against their old enemies .	O O O O O O O B-ORG O O B-ORG I-ORG O O O O O O O O O O O O O O O O O
We 've got to make up some ground . "	O O O O O O O O O O
" We have been seeking to double our profits ( during the period ) and we are confident of doing so , " VW chief financial officer Bruno Adelt told a briefing as part of the formal introduction of the new VW Passat sedan .	O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O B-PER I-PER O O O O O O O O O O O O B-MISC I-MISC O O
JOHANNESBURG 1996-08-26	B-LOC O
Hansa Rostock 0 Hamburg 1	B-ORG I-ORG O B-ORG O
RUGBY UNION - TELFER CONFIRMED FOR LIONS COACHING ROLE .	B-ORG I-ORG O B-PER O O B-ORG O O O
-DOCSTART-	O
The suit contends America Online was misappropriating NBA property by providing a site containing continually updated scores and statistics of NBA games in progress .	O O O B-ORG I-ORG O O B-ORG O O O O O O O O O O O O B-ORG O O O O
WHEAT SALES - Taiwan Flour Mills Assn bought 98,000 tonnes of U.S. No.1 or No.2 wheat from Cargill , Mitsui , Continental and Louis Dreyfus Corp for shipment from the Pacific Northwest .	O O O B-ORG I-ORG I-ORG I-ORG O O O O B-LOC O O O O O B-ORG O B-ORG O B-ORG O B-ORG I-ORG I-ORG O O O O B-LOC I-LOC O
Boston 4 CALIFORNIA 1	B-ORG O B-ORG O
( Australia ) 6-2 6-4	O B-LOC O O O
In Zvornik , we think the situation is winding down as well , " NATO spokesman Lieutenant Colonel Max Marriner told Reuters .	O B-LOC O O O O O O O O O O O O B-ORG O O O B-PER I-PER O B-ORG O
ANNEX	O
Hannover 6,030 up 15.3	B-LOC O O O
7. Sauber 10	O B-ORG O
EMKAM 25.00 25.00 34684 867.100	B-ORG O O O O
PARAMARIBO , Surinam 1996-08-21	B-LOC O B-LOC O
Shanghai novelist murdered at home .	B-LOC O O O O O
2-0 .	O O
MINNESOTA 64 64 .500 12	B-ORG O O O O
3. Andy Ballace ( Britain ) / Olivier Grouillard ( France ) Harrods	O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O B-MISC
Canberra 30 Auckland 6	B-ORG O B-ORG O
Lincoln 3 0 2 1 3 4 2	B-ORG O O O O O O O
5. Gerhard Berger ( Austria ) Benetton 1:51.960	O B-PER I-PER O B-LOC O B-ORG O
Mikael Tillstrom ( Sweden ) vs qualifier	B-PER I-PER O B-LOC O O O
-DOCSTART-	O
" It was called the " First Battle of the Newbury bypass ' , " said ARC 's Harding .	O O O O O O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O O O O B-ORG O B-PER O
Genk 1 Club Brugge 1	B-ORG O B-ORG I-ORG O
3. Mika Hakkinen ( Finland ) McLaren 15.710	O B-PER I-PER O B-LOC O B-ORG O
Old Sheet and Cast metal 42 to 44 cents / pound	O O O O O O O O O O O
LOS ANGELES 69 60 .535 1	B-ORG I-ORG O O O O
" The United States reiterates its full commitment to the implementation " of the accords signed by the two countries in 1994 and 1995 , said the statement by spokesman Glyn Davies .	O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O
" That 's a perennial problem .	O O O O O O O
The figures exclude trucked airfreight according to the German airports association ADV .	O O O O O O O O B-MISC O O B-ORG O
For the first time , the Democratic Party has included in our platform a conscience clause , " he said .	O O O O O O B-ORG I-ORG O O O O O O O O O O O O O
The former Wimbledon champion said the immediate future of Australia 's Davis Cup coach Tony Roche could also be determined by events in Split .	O O B-MISC O O O O O O B-LOC O B-MISC I-MISC O B-PER I-PER O O O O O O O B-LOC O
Stoke 2 Manchester City 1	B-ORG O B-ORG I-ORG O
-DOCSTART-	O
Conte , an army general , survived a February army pay revolt which at the time he described as a veiled attempt to topple him .	B-PER O O O O O O O O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
Bilateral relations and the Middle East peace process would be on the table during the visit , Akbel said .	O O O O B-LOC I-LOC O O O O O O O O O O O B-PER O O
PARIS 1996-08-26	B-LOC O
Police said James Lee Williams , 28 , was stopped at a Bangkok airport departure lounge on Monday after officials found the drug in a bag that Williams planned to carry onto the plane .	O O B-PER I-PER I-PER O O O O O O O B-LOC O O O O O O O O O O O O O O B-PER O O O O O O O
Men 's 10,000 metres	O O O O
The strikers barricaded streets , attacked the local office of the ruling Awami League , fought running battles with police and set alight hundreds of copies of the popular " Janakantha " newspaper , alleging it was pro-government .	O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O B-ORG O O O O O O O O
-DOCSTART-	O
133 Ricky Willison 69 64 , Stephen Ames ( Trinidad and Tobago )	O B-PER I-PER O O O B-PER I-PER O B-LOC I-LOC I-LOC O
Tenacity 70 24/08 Mideast / South Korea W145 Samsung .	B-ORG O O B-LOC O B-LOC I-LOC O B-ORG O
Lanner ( Sweden ) , Wayne Riley ( Australia )	B-PER O B-LOC O O B-PER I-PER O B-LOC O
With Takeda out of the race , Kocinski regained second place but he could not overtake Aoki .	O B-PER O O O O O B-PER O O O O O O O O B-PER O
The state budget deficit was originally forecast to be 3.19 trillion lei for the whole year .	O O O O O O O O O O O O O O O O O
Swiss authorities said on Wednesday they had arrested a former Rwandan mayor , now living in Switzerland , on suspicion of violating human rights during the genocide in his country in 1994 .	B-MISC O O O O O O O O O B-MISC O O O O O B-LOC O O O O O O O O O O O O O O O O
5. Bekescsaba 3 2 - 1 6 2 6	O B-ORG O O O O O O O
MINNESOTA 9 Texas 2	B-ORG O B-ORG O
" Interviewed in the presence of a psychologist , she said she wanted to use the money for school books and clothes , " spokesman Kazimierz Socha told Reuters .	O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O B-ORG O
Campaign officials then hope the day 's " news " event will be showcased on evening television news shows as a lead-in for that night 's convention programme .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
drawn , lost , winning percentage , games behind first place )	O O O O O O O O O O O O
Berry said : " I`m disappointed but I do n't feel suicidal .	B-PER O O O O O O O O O O O O
" The completion of the test ban treaty would be an important and practical step in the gradual process of achieving total nuclear disarmament , " it said .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The deficit fell to a seasonally adjusted C$ 715 million in the second quarter from C$ 973 million in the first , as foreigners spent a record C$ 3.00 billion seasonally adjusted while Canadians reduced their spending abroad by 5.1 percent to C$ 3.72 billion .	O O O O O O O B-MISC O O O O O O O B-MISC O O O O O O O O O O O B-MISC O O O O O B-MISC O O O O O O O O B-MISC O O O
A. Campbell lbw b McGrath 9	B-PER I-PER O O B-PER O
Dole said former first lady Nancy Reagan was laughed at with her " just say no " anti-drug message . "	B-PER O O O O B-PER I-PER O O O O O O O O O O O O O O
DALLAS 1996-08-26	B-LOC O
JAS Bardejov 4 1 2 1 2 2 5	B-ORG I-ORG O O O O O O O
England - Mike Atherton ( captain ) , Nick Knight , Alec Stewart , Graham Thorpe , Matthew Maynard , Graham Lloyd , Ronnie Irani , Robert Croft , Darren Gough , Dean Headley , Alan Mullally .	B-LOC O B-PER I-PER O O O O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O
Maskhadov warned that Lebed risked the same fate as a former Russian army commander in the region who sought a compromise and was blown up last year by -- so the Chechens say -- Russian forces .	B-PER O O B-PER O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O O B-MISC O O B-MISC O O
NEC Nijmegen 2 0 1 1 1 4 1	B-ORG I-ORG O O O O O O O
NEW YORK 1996-08-25	B-LOC I-LOC O
Adelaide 14.12 ( 96 ) Collingwood 24 .	B-ORG O O O O B-ORG O O
Support for Ruutel , 68 , remained constant at 34 votes .	O O B-PER O O O O O O O O O
-DOCSTART-	O
MOSCOW 1996-08-25	B-LOC O
3. Alex Belometti ( Italy ) Honda	O B-PER I-PER O B-LOC O B-ORG
Romania 's government is expected to revise the 1996 budget on Wednesday to bring it into line with higher inflation , new wage and pension indexations and costs of energy imports that have pushed up the state deficit .	B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
Meri garnered 49 votes and Meri 34 in Tuesday 's ballot for the five-year presidency of Estonia .	B-PER O O O O B-PER O O O O O O O O O O B-LOC O
-DOCSTART-	O
3 - Anto Drobnjak ( Bastia ) , Xavier Gravelaine ( Marseille ) .	O O B-PER I-PER O B-ORG O O B-PER I-PER O B-ORG O O
He spent a year under house arrest and was tried but acquitted last year on charges of ordering the murder of four opponents in 1983 .	O O O O O O O O O O O O O O O O O O O O O O O O O O
She wished , as we all did , that it had n't happened but she 's spiritually and mentally terrific .	O O O O O O O O O O O O O O O O O O O O O
-- Avalon Borough , N.J. , $ 11.4 million GOs .	O B-LOC I-LOC O B-LOC O O O O O O
That is where the plane is being directed to , " Ruth Collin of Essex police , the force responsible for Stansted , said .	O O O O O O O O O O O B-PER I-PER O B-LOC O O O O O O B-LOC O O O
BANGLADESH 'S MONEY SUPPLY	B-LOC O O O
Turkish troops have killed 17 Kurdish rebels in recent clashes in the southeast of the country , the state-run Anatolian news agency said on Friday .	B-MISC O O O O B-MISC O O O O O O O O O O O O O B-ORG O O O O O O
Battle Mountain are set to take out the minorities there soon , " said a Sydney broker .	B-ORG I-ORG O O O O O O O O O O O O O B-LOC O O
Captain Paul Prichard plundered 88 from 73 deliveries , hitting 15 fours and one six .	O B-PER I-PER O O O O O O O O O O O O O
-- Hong Kong Newsroom ( 852 ) 2843 6368	O B-ORG I-ORG I-ORG O O O O O
During the three-month trial , the court dealt mainly with issues of the NSDAP-AO 's " NS Kampfruf " ( " National Socialist Battle Cry " ) magazine , filled with references to Aryan supremacy and defamatory statements about Jews .	O O O O O O O O O O O O O B-ORG O O B-ORG I-ORG O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O B-MISC O O O O O B-MISC O
British farmers denied on Thursday there was any danger to human health from their sheep , but expressed concern that German government advice to consumers to avoid British lamb might influence consumers across Europe .	B-MISC O O O O O O O O O O O O O O O O O O O B-MISC O O O O O O B-MISC O O O O O B-LOC O
Price per bushel for 14-pct protein dark northern spring , durum and white wheats , in dollars per bushel :	O O O O O O O O O O O O O O O O O O O O
3. Merlene Ottey ( Jamaica ) 11.04	O B-PER I-PER O B-LOC O O
The quake struck at 11.16 a.m. ( 1716 GMT ) and was centred 10 miles ( 16 km ) south of the port of Quepos , which is 90 miles ( 140 km ) south of the capital San Jose , the Costa Rican Volcanic and Seismologicial Observatory said .	O O O O O O O O B-MISC O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O B-LOC I-LOC O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O
Local historians say the tradition began in 1945 when disgruntled locals began spontaneously to bombard the priest and mayor at the annual fiesta in Bunol ( pronounced Boo-nee-OL ) .	O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O B-LOC O O
-DOCSTART-	O
NAIROBI 1996-08-27	B-LOC O
" The United Kingdom believes that such a treaty will contribute positively to the further development of good neighbourly relations between the two countries and enhance the stability of the region , " said the British Foreign office statement .	O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC O O O O
HONG KONG 1996-08-29	B-LOC I-LOC O
, in the Peace River Valley reported 7.0 Celsius ( 44.6 F ) .	O O O B-LOC I-LOC I-LOC O O B-MISC O O B-MISC O O
6. Francis Agyepong ( Britain ) 16.63	O B-PER I-PER O B-LOC O O
Charlton 2 0 1 1 1 3 1	B-ORG O O O O O O O
-- London Newsroom +44 171 542 7658	O B-ORG I-ORG O O O O
Cash markets are also expected to be quiet after the record amount of feedlot cattle traded this week , they said .	O O O O O O O O O O O O O O O O O O O O O O
-- It set earnings estimates of $ 0.08 a share for fiscal 1996 , $ 0.13 for 1997 , $ 0.40 for 1998 and $ 0.43 for 1999 .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Bernini is expected to take office Thursday , a Eletropaulo spokeswoman said .	B-PER O O O O O O O O B-ORG O O O
North Melbourne 21 15 0 6 2385 1873 127.3 60	B-ORG I-ORG O O O O O O O O
MONTREAL 68 58 .540 11	B-ORG O O O O
( Slovakia ) 2 ( halftime 0-0 )	O B-LOC O O O O O O
